key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
42,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Argh<Indent/>! Maudits soient ces crapauds buffles<Indent/>! Les érudits de la douane de Mealvaan disaient qu'ils nous débarrasseraient des criquets qui infestent nos champs chaque année, et ils ont donc libéré une caisse de ces créatures visqueuses dans la Basse-Noscea.","Non seulement ils n'ont pas touché aux criquets, mais ils ont commencé à se reproduire comme des lapins et, maintenant, toute la région est infestée par ces horribles batraciens.","Résultat, je passe mes journées à attraper ces crapauds pour les tuer, et comble de l'ironie, pour le compte de ces mêmes érudits qui sont à l'origine du problème<Indent/>! Il y a sûrement pire, mais je me sens un peu abandonné quelquefois. Vous ne voudriez pas me donner un coup de main<Indent/>?","Merci beaucoup. Je vais monter la garde ici pour qu'on ne nous dérange pas. Occupez-vous des crapauds<Indent/>!","Ne me dites pas que vous avez une sainte horreur de ces bestioles poisseuses, quand même...<Indent/>?","","",""
43,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Argh<Indent/>! Maudits soient ces crapauds buffles<Indent/>! Les érudits de la douane de Mealvaan disaient qu'ils nous débarrasseraient des criquets qui infestent nos champs chaque année, et ils ont donc libéré une caisse de ces créatures visqueuses dans la Basse-Noscea.","Résultat, maintenant, toute la région est infestée par ces horribles batraciens, et je passe mes journées à les attraper pour les tuer<Indent/>! Il y a sûrement pire, mais je me sens un peu abandonné quelquefois. Vous ne voudriez pas me donner un coup de main<Indent/>?","Attraper des crapauds pour les éventrer<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","Merci beaucoup. Je vais monter la garde ici pour qu'on ne nous dérange pas. Occupez-vous des crapauds<Indent/>!","","Alors, laissez-moi tranquille. J'ai des crapauds à éventrer.",""
44,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Zut, ces fichus yarzons sont encore là... Ils cherchent toujours à faire leurs nids sur nos mâts de battage.","Avec ça, le travail n'avance pas<Indent/>! Vous pourriez nous débarrasser d'eux<Indent/>?","Éliminer les Yarzons gênants<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","Merci, ça nous rend service. Ils se rassemblent près de cet arbre. Il faut les arrêter avant qu'ils n'arrivent au mât<Indent/>!","","Je vois, je vais chercher quelqu'un d'autre...",""
45,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Des noyaux... Il me faut des noyaux d'élémentaire de terre...","Ils permettent de durcir la terre... Pour que les machines ne s'enfoncent pas... Tu n'en aurais pas, par hasard<Indent/>?","Récupérer des noyaux pour les ouvriers<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","Les noyaux, tu peux les obtenir en tuant des élémentaires... ou en les ramassant... Moi, du moment que tu m'en rapportes...","","Tu t'en contrefiches, en fait...",""
46,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Vous, là. C'est le Consortium qui vous envoie<Indent/>? Non<Indent/>? Bon, ce n'est pas grave. Maintenant que vous êtes là, vous allez m'aider. D'accord<Indent/>?","Des voleurs, qui ont pour repaire la maison en ruine là-bas, m'ont dérobé une cargaison de valeur. J'aimerais que vous la récupériez. Je suis sûr que c'est un jeu d'enfant pour quelqu'un de votre trempe.","Aider le marchand<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","Très bien, très bien. Faites vite. Je dois prendre le thé avec une noble dame dans peu de temps et je ne peux quand même pas arriver en retard.","","Vous avez peut-être pris mon ordre pour une suggestion.",""
47,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Par Thal<Indent/>! Je ne sais pas si je dois égorger ces Gobelins ou ceux qui les ont chassés d'Ul'dah et les ont poussés à rejoindre Martelterre<Indent/>!","Ils sont en train de retourner mes provisions pour trouver des marteaux, et je ne peux rien faire pour les en empêcher. Ah, si seulement j'avais un<If(PlayerParameter(4))>e aventurière<Else/> aventurier</If> sous la main...","Prêter main-forte à l'ouvrier<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","Ne leur montrez aucune pitié. Ça leur apprendra.","","Ah, j'oubliais. On n'a pas parlé argent, mais j'en bien assez pour <If(PlayerParameter(4))>celle<Else/>celui</If> qui se chargera de ces Gobelins.",""
48,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Mon père... Il est mort dévoré par un orobon.","Maintenant, je veux qu'ils meurent tous. Avec leurs yeux globuleux... Je ne peux plus les voir... même en peinture<Indent/>!","Tuer des orobons<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","Ne vous laissez pas dévorer<Indent/>!","","Un jour, j'serai assez grand pour tuer moi-même un orobon<Indent/>! Vous verrez<Indent/>!",""
49,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Hé, vous<Indent/>! Vous êtes un<If(PlayerParameter(4))>e aventurière<Else/> aventurier</If>, pas vrai<Indent/>? Parfait<Indent/>! Vous êtes exactement ce qu'il me faut.","Vous voyez cet homme là-bas<Indent/>? Le grand, oui. Le capitaine d'un navire en provenance de Radz-at-Han l'a découvert caché dans sa cale. Une fois à quai, nous l'avons mené sur la terre ferme pour l'interroger.","C'est là qu'il s'en est pris à mes hommes<Indent/>! Il a beau avoir passé presque deux semaines enfermé dans le noir, il a beaucoup d'énergie à revendre... Nous aurions besoin d'aide pour le contrôler.","Aider les gardes du quai<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","Je comprends votre décision... Je ne vous juge pas. Qui aurait envie de se frotter à une pareille brute<Indent/>?",""
50,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Tu me rapportes des noyaux d'élémentaire de terre...<Indent/>?","","","","Oui, continue comme ça...","","Si tu m'apportes des noyaux d'élémentaire de terre... je te les achète... C'est simple comme bonjour...",""
51,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Alors<Indent/>? Vous avez récupéré ma cargaison<Indent/>? J'ai un rendez-vous, vous savez. Avec une noble dame. Et une tasse de thé. Dépêchez-vous un peu<Indent/>!","","","","C'est tout<Indent/>? J'aurais juré qu'il y en avait plus. Oui, beaucoup plus. Allez chercher le reste<Indent/>!","","Qu'est-ce que vous attendez<Indent/>!? La noble dame va s'ennuyer et mon thé va être froid<Indent/>!",""
52,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Obtiens-moi des noyaux...","","","","","","",""
53,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Je n'ai pas de temps à perdre. La noble dame et mon thé m'attendent. Je ne vous l'ai pas déjà expliqué<Indent/>?","","","","","","",""
54,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Dites-moi, vous me semblez être un<If(PlayerParameter(4))>e<Else/></If> aventuri<If(PlayerParameter(4))>ère<Else/>er</If> expérimenté<If(PlayerParameter(4))>e<Else/></If>. Figurez-vous que je dois traverser le désert pour rejoindre les sources oubliées et y livrer ces reliques, mais je ne peux pas à la fois me défendre et les porter.","C'est que le désert grouille de créatures tapies dans le sable, prêtes à se jeter sur toute personne qui passe à proximité. Et puis, il y a les Amalj'aa...","J'aimerais donc que vous m'escortiez jusqu'à l'Oasis oubliée. Je veillerai à ce que vous touchiez une belle récompense.","Escorter ce soldat<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","Comme vous voulez. J'imagine que mes clients devront attendre, dans ce cas.",""
55,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"C'est incroyable<Indent/>! Chaque lot de nouvelles recrues que les Barracudas m'envoient est pire que le précédent. J'ai déjà dû en renvoyer trois qui n'arrêtaient pas de pleurer.","Vous, au contraire, vous m'avez l'air d'être un<If(PlayerParameter(4))>e<Else/></If> aventuri<If(PlayerParameter(4))>ère<Else/>er</If> compétent<If(PlayerParameter(4))>e<Else/></If>. Capable de manier son arme habilement, et surtout le cerveau qui va avec.","Ah, je sais<Indent/>! Vous accepteriez de montrer aux mauviettes que j'ai ici comment se bat un véritable guerrier<Indent/>? Je m'arrangerai pour vous récompenser.","Faire une dé<SoftHyphen/>mon<SoftHyphen/>stra<SoftHyphen/>tion aux nouvelles recrues<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Hahaha<Indent/>! Vous avez entendu, bande de lopettes<Indent/>? Va falloir vous secouer. Formez les rangs<Indent/>!","","Je suppose que ce n'est pas vraiment un défi pour vous.",""
56,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Les dieux soient loués<Indent/>! Vous arrivez à point nommé, aventuri<If(PlayerParameter(4))>ère<Else/>er</If><Indent/>!","Anselm et Fiebras sont aux prises une fois de plus<Indent/>! C'est encore parti d'une stupide histoire de femmes. Ce sont de bons gars... enfin, quand ils n'ont pas trop bu. J'ai bien peur que cette rivalité ne finisse par faire un mort. ","Il faut dire qu'ils sont têtus comme des pirates, ces deux idiots. J'ai déjà essayé de les raisonner par la parole, mais en vain. Il ne nous reste qu'une solution, la force.","Mater les deux bagarreurs<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","Tout cela va mal finir... Désolé de vous avoir demandé ça. Sachez que vous aurez peut-être une mort sur la conscience...",""
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Cette femme ne m'a pas vraiment battu, c'est juste que je n'avais pas fini de me préparer. Elle m'a attaqué par surprise<Indent/>!","C'est cette mégère qui m'a provoqué en duel, en plus<Indent/>! Je ne pouvais quand même pas refuser devant tout le monde<Indent/>! Ma réputation était en jeu<Indent/>! S'il y a bien une chose que je ne suis pas, c'est un lâche.","Mais me voilà, couvert de sang et de bleus alors que cette furie ricane. Je n'ai pas apprécié ce qu'elle a fait et je compte bien lui donner une bonne leçon. Mais avec un peu d'aide, cette fois. Qu'en dites-vous<Indent/>?","Défier Grishild la terreur<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","Vous n'êtes pas un<If(PlayerParameter(4))>e peureuse<Else/> lâche</If>, tout de même<Indent/>?",""
58,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Salut, jeune <If(PlayerParameter(4))>fe<Else/>ho</If>mme<Indent/>! Le Maelstrom mène un exercice d'en<SoftHyphen/>traî<SoftHyphen/>ne<SoftHyphen/>ment au poste de Nevelle. Les aventuriers comme toi peuvent participer s'ils le désirent.","","","","","","",""
59,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Ah, aventuri<If(PlayerParameter(4))>ère<Else/>er</If><Indent/>! Vous tombez bien<Indent/>! Vous voudriez bien apprendre à ces pleutres deux ou trois choses sur le combat<Indent/>?","","","","","","",""
60,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Aidez-moi à repousser ces maudits rats jusqu'à ce que la caravane de chocobos vienne prendre mes oranges.","","","","","","",""
61,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Ras le bol des galagos<Indent/>! À cause de ces vilains chapardeurs, je ne peux pas livrer ma farine<Indent/>!","","","","","","",""
62,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Saletés de yarzons<Indent/>! Qu'est-ce qu'ils ont à venir traîner par ici<Indent/>!? Hors de question qu'on les laisse d'approcher de nos machines<Indent/>!","","","","","","",""
63,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Si ces satanés Gobelins touchent à mes rouages, je... je... je vais leur en faire voir de toutes les couleurs<Indent/>!","","","","","","",""
64,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Argh<Indent/>! Maudits orobons<Indent/>! Si on les laisse manger les jeunes poissons, il n'y aura rien à manger pour la prochaine saison<Indent/>!","","","","","","",""
65,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Mon père... Il est mort dévoré par un orobon. Maintenant, je veux qu'ils meurent tous. Aidez-moi à les exterminer, s'il vous plaît<Indent/>!","","","","","","",""
66,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Héhé<Indent/>! Mais vous m'avez l'air d'un<If(PlayerParameter(4))>e aventurière pleine<Else/> aventurier plein</If> d'ardeur<Indent/>! Tout à fait ce qu'il me faut<Indent/>!","Figurez-vous qu'intrigué par les rumeurs d'un nouveau commandant chez les Amalj'aa, je suis allé voir ça de plus près. Non seulement je l'ai aperçu de mes propres yeux, mais j'ai également découvert que ces satanés hommes-lézards se préparaient à marcher vers Ul'dah<Indent/>!","J'ai envoyé une demande de renfort par linkshell, mais ils arriveront trop tard. Non, nous devons étouffer dans l'œuf l'assaut ennemi. Ceci dit, étant donné notre infériorité numérique, je propose de saper leur moral en ciblant leurs provisions et leur chef.","Aider les Immortels<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","Je vous suggère alors de quitter les lieux im<SoftHyphen/>mé<SoftHyphen/>dia<SoftHyphen/>te<SoftHyphen/>ment, car ce sera bientôt le chaos.",""
67,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Je le savais<Indent/>! Il me suffisait d'attendre dans le désert pour qu'un<If(PlayerParameter(4))>e aventurière<Else/> aventurier</If> arrive. Je suis naturaliste, j'étudie l'aura magique émise par le temple englouti de Qarn, et je pense que c'est elle qui alimente ces golems de pierre qui garde l'entrée.","Si je savais comment brouiller cette aura, je pourrais peut-être désactiver ces gardiens et accéder aux ruines pour les explorer mi<SoftHyphen/>nu<SoftHyphen/>tieu<SoftHyphen/>se<SoftHyphen/>ment. Mais, pour ce faire, il me faut tout d'abord le cœur d'un de ces gardiens pour comprendre comment ils fonctionnent.","Récupérer des pierres d'âme pour la naturaliste<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","Génial<Indent/>! Je savais que vous m'aideriez<Indent/>!","","Vous laisseriez passer l'occasion de faire avancer la science<Indent/>? Je me demande ce qu'en dirait la guilde des aventuriers.",""
68,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"À l'intérieur de chacun de ces gardiens se trouve une pierre d'âme qui les anime. J'ai besoin de ces objets pour comprendre comment les désactiver.","","","","","","",""
69,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Vous m'apportez quelque chose, n'est-ce pas<Indent/>?","","","","La... la lumière... Elle est intense, mais n'émet aucune chaleur. Quelle sorte de magie étrange est-ce donc<Indent/>? Cette pierre d'âme est parfaite, mais il m'en faudra plus pour mieux comprendre leur mécanisme.","","Mais pourquoi<Indent/>!? Vous n'êtes qu'un<If(PlayerParameter(4))>e simple aventurière<Else/>simple aventurier</If>. Vous n'avez aucune chance d'appréhender les mystères complexes du fonc<SoftHyphen/>tion<SoftHyphen/>ne<SoftHyphen/>ment des pierres d'âme. Vous devez me les confier<Indent/>! À moi<Indent/>!",""
70,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Je vous en prie. Mon petit frère a très faim, mais ma mère s'est surmenée au travail et est trop faible pour nous nourrir... alors, si vous aviez un petit quelque chose pour lui...","Même des morceaux de cactuar suffiraient...","Aider la pauvre fille<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","Que les Douze soient loués<Indent/>!","","Il va falloir que je commence à travailler à mon âge, dans ce cas...",""
71,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Je vous en prie, apportez-moi des morceaux de cactuar<Indent/>! C'est pour nourrir mon petit frère<Indent/>!","","","","","","",""
72,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Avez-vous trouvé des morceaux de cactuar<Indent/>?","","","","Merci<Indent/>! Mais, je vous en prie, apportez-m'en plus si vous pouvez<Indent/>!","","Mon pauvre petit frère... il va mourir... (snif)...",""
73,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Vous, là<Indent/>! Serrriez-vous l'escorte que le seigneur Gegeruju m'a promise<Indent/>?","Mon... euh, client m'attend à la Chute cachée et je perrrds patience avec cette chaleur accablante.","Je crrrains aussi que quelqu'un me suive, ce qui est plutôt gênant dans... mon domaine d'expertise.","Escorter la dame<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","Vous n'êtes pas là pour l'escorte<Indent/>? Une chance pour vous que je ne vous facture pas le temps que vous m'avez fait perdre à discuter vainement.",""
