key,0,1,2,3,4,5,6
110,1,0,150111,0,"Le changement de classe s'effectue simplement en remplaçant l'équipement (arme ou outil) tenu dans la <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>main directrice<UIGlow>01</UIGlow><UIForeground>01</UIForeground> de votre personnage.","",""
111,1,0,150112,0,"Après avoir changé de classe, pensez à <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>enregistrer votre tenue<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Indent/>!

Changer de tenue vous permettra de changer de classe sans avoir à reconfigurer chacune des cases d'équipement.","",""
112,0,0,0,0,"","",""
113,0,0,0,0,"","",""
114,0,0,0,0,"","",""
115,1,0,150101,0,"Vous avez désormais la possibilité de <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>changer de classe<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Indent/>!

Accomplissez les quêtes proposées par les diverses guildes afin d'accéder à de nouvelles classes.","",""
116,1,0,150102,0,"En dehors des classes de combattants, il existe aussi des spé<SoftHyphen/>cia<SoftHyphen/>listes de la création d'objets, les <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>disciples de la main<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, mais également des spé<SoftHyphen/>cia<SoftHyphen/>listes de la collecte et de la récolte, les <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>disciples de la terre<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.

Maîtriser plusieurs classes est la marque des plus grands aventuriers.","",""
117,0,0,0,0,"","",""
118,0,0,0,0,"","",""
119,0,0,0,0,"","",""
120,1,1,150791,0,"Vous allez entrer dans une <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>instance de combat<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.

Ces instances spéciales sont réservées aux combats importants, comme les af<SoftHyphen/>fron<SoftHyphen/>te<SoftHyphen/>ments contre les boss, ou les événements qui ont une influence sur le déroulement de l'histoire.","",""
121,1,1,150792,0,"La zone de combat est délimitée par une ligne rouge qui vous empêche de sortir de l'instance.

Vous la quittez au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment une fois que tous les objectifs sont remplis.","",""
122,0,0,0,0,"","",""
123,0,0,0,0,"","",""
124,0,0,0,0,"","",""
125,1,0,150801,0,"Les quêtes importantes, qui permettent de faire avancer la trame principale du jeu, se distinguent par leur <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>icone en forme de météore<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.

Accomplissez-les pour découvrir les mystères qui entourent Éorzéa.","",""
126,1,0,150802,0,"Cet icone marqué d'un + indique une quête permettant d'accéder à une nouvelle mission instanciée ou fonction. Vous avez donc tout intérêt à l'accomplir pour pouvoir bénéficier de cet élément du jeu.","",""
127,0,0,0,0,"","",""
128,0,0,0,0,"","",""
129,0,0,0,0,"","",""
130,1,0,150891,0,"Certaines actions ne peuvent être apprises qu'en ac<SoftHyphen/>com<SoftHyphen/>plis<SoftHyphen/>sant des <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>quêtes de classe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> spécifiques.

Par exemple, la technique d'arme de maître d'hast <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Griffe perçante<UIGlow>01</UIGlow><UIForeground>01</UIForeground> s'obtient en effectuant la quête de classe de maître d'hast de niveau 15.","",""
131,0,0,0,0,"","",""
132,0,0,0,0,"","",""
133,0,0,0,0,"","",""
134,0,0,0,0,"","",""
135,1,0,150201,0,"Les échoppes vous permettent d'acheter et de vendre des objets. Pour acheter un objet, cliquez sur son nom dans la liste. Pour vendre quelque chose, glissez l'objet dont vous souhaitez vous séparer à partir de votre inventaire vers la fenêtre de l'échoppe, ou faites un clic droit dessus puis sélectionnez l'option <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Vendre<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","",""
136,1,0,150202,0,"Si jamais vous vendez un objet par erreur, vous pouvez le récupérer en sélectionnant l'onglet <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Racheter<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.

Attention<Indent/>! Si vous vous déconnectez ou que vous quittez la zone dans laquelle l'échoppe se trouve, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>vous ne pourrez plus le racheter<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","",""
137,1,0,150201,0,"Les échoppes vous permettent d'acheter et de vendre des objets. Pour acheter un objet dans la liste, mettez-le en surbrillance puis pressez la touche <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Confirmer<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Pour vendre un objet, ouvrez la fenêtre d'inventaire ou l'arsenal, puis pressez <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Confirmer<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","",""
138,0,0,0,0,"","",""
139,0,0,0,0,"","",""
140,0,0,0,0,"","",""
141,0,0,0,0,"","",""
142,0,0,0,0,"","",""
143,0,0,0,0,"","",""
144,0,0,0,0,"","",""
145,0,0,0,0,"","",""
146,0,0,0,0,"","",""
147,0,0,0,0,"","",""
148,0,0,0,0,"","",""
149,0,0,0,0,"","",""
150,1,0,150931,0,"Pour attaquer un ennemi, ciblez-le à l'aide d'un <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>clic droit<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Un icone circulaire indiquant que l'<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>attaque automatique<UIGlow>01</UIGlow><UIForeground>01</UIForeground> est activée apparaît alors au-dessus de sa plaque de nom.
Placez-vous à portée pour lui asséner des coups.","",""
151,1,0,150082,0,"La <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>barre de raccourcis<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, située en bas de l'écran, permet d'exécuter diverses commandes utiles pendant le combat.
Pour lancer une action, cliquez simplement sur l'icone désiré ou appuyez sur la touche correspondant au raccourci indiqué en haut à gauche de la case.","",""
152,1,0,150083,0,"Il est à noter que l'utilisation de ces actions requiert un certain nombre de <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>points de magie<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (PM). En outre, il est nécessaire d'attendre un certain temps avant de pouvoir les relancer. Pour connaître les effets d'une action, placez le curseur de la souris sur son icone.","",""
153,1,0,150084,0,"Les classes douées pour le combat à distance (élé<SoftHyphen/>men<SoftHyphen/>ta<SoftHyphen/>lis<SoftHyphen/>tes, occultistes, archers...) sont plus efficaces lorsqu'elles sont éloignées de leurs ennemis.
Pour connaître la portée et le rayon d'une action, placez le curseur de la souris sur l'icone dans la barre de raccourcis.","",""
154,0,0,0,0,"","",""
155,0,0,0,0,"","",""
156,0,0,0,0,"","",""
157,0,0,0,0,"","",""
158,0,0,0,0,"","",""
159,0,0,0,0,"","",""
160,1,0,151141,0,"FINAL FANTASY XIV permet de changer de classe ou de job en fonction de l'arme ou l'outil qui se trouve dans la main directrice du personnage. Pour éviter que les aventuriers initiés à plusieurs disciplines de combat ou d'artisanat manquent de place dans leur inventaire, un <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>coffre d'arsenal<UIGlow>01</UIGlow><UIForeground>01</UIForeground> leur a été attribué.","",""
161,1,0,151142,0,"Toutes les pièces d'équipement achetées ou trouvées sont au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment placées dans ce coffre, laissant l'inventaire libre pour les objets tels que les potions, les matériaux d'artisanat ou les plats.","",""
162,1,0,151143,0,"Pour accéder à l'arsenal et gérer vos pièces d'équipement, cliquez sur l'icone <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Personnage<UIGlow>01</UIGlow><UIForeground>01</UIForeground> du menu principal et sélectionnez l'option “Arsenal” (vous pouvez également utiliser la combinaison de touches <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Ctrl + I<UIGlow>01</UIGlow><UIForeground>01</UIForeground>).","",""
163,1,0,151143,0,"Pour accéder à l'arsenal et gérer vos pièces d'équipement, sélectionnez l'option “Arsenal” disponible à partir de la rubrique <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Personnage<UIGlow>01</UIGlow><UIForeground>01</UIForeground> du menu principal.","",""
164,0,0,0,0,"","",""
165,0,0,0,0,"","",""
166,0,0,0,0,"","",""
167,0,0,0,0,"","",""
168,0,0,0,0,"","",""
169,0,0,0,0,"","",""
170,1,0,150361,0,"Lorsque vous entrez dans un <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>lieu de repos<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, un icone en forme de croissant de lune apparaît sous la barre d'expérience, et vous commencez à cumuler un <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bonus de repos<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Ce bonus continue à croître même quand vous êtes déconnecté(e).","",""
171,1,0,150362,0,"Le bonus de repos vous fait bénéficier de <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>50 %<UIGlow>01</UIGlow><UIForeground>01</UIForeground> de points d'expérience sup<SoftHyphen/>plé<SoftHyphen/>men<SoftHyphen/>tai<SoftHyphen/>res lors des <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>combats<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>synthèses<UIGlow>01</UIGlow><UIForeground>01</UIForeground> et <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>récoltes<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","",""
172,1,0,150363,0,"Le bonus de repos s'affiche en superposition sur la barre d'expérience. La jauge orange foncé indique le nombre de points d'expérience que vous pouvez encore gagner avant que les effets ne se dissipent. Si la jauge est bleu foncé, le bonus continuera même lorsque vous aurez atteint le niveau supérieur.","",""
173,1,0,150364,0,"Les <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Cités<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ainsi qu'une partie des <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>hameaux<UIGlow>01</UIGlow><UIForeground>01</UIForeground> éorzéens sont classées comme lieux de repos.

Prenez l'habitude de vous déconnecter à l'intérieur de ces zones pour profiter pleinement du bonus.","",""
174,0,0,0,0,"","",""
175,0,0,0,0,"","",""
176,0,0,0,0,"","",""
177,0,0,0,0,"","",""
178,0,0,0,0,"","",""
179,0,0,0,0,"","",""
180,1,0,150901,0,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>L'union fait la force<Indent/>!<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

En combinant vos forces avec les autres aventuriers, vous pourrez venir à bout des adversaires les plus coriaces et explorer des donjons dans lesquels il serait impossible d'aller autrement.","",""
181,1,0,150903,0,"Lorsque vous rejoignez une équipe, vous pouvez communiquer avec les autres via le mode de discussion <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Équipe<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Pour ce faire, sélectionnez <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>l'icone en forme de bulle<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, puis choisissez l'option Équipe. Les messages envoyés par ce biais sont visibles par tous les membres de l'équipe, où qu'ils se trouvent.","",""
182,1,0,150902,0,"La <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>liste des équipiers<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, qui s'affiche en haut à gauche de l'écran, permet de vérifier la condition des membres de votre équipe.
Cliquer sur le nom d'un équipier permet de les cibler directement. Cette fonction s'avère par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>rement utile dans les situations d'urgence, pour prodiguer des soins notamment.","",""
183,1,0,150904,0,"Le jeu en équipe permet également de bénéficier d'un <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bonus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> qui augmente temporairement certaines ca<SoftHyphen/>rac<SoftHyphen/>té<SoftHyphen/>ris<SoftHyphen/>ti<SoftHyphen/>ques. Ce bonus varie en fonction de la combinaison des classes/jobs de vos équipiers.
Pour vérifier son état, ouvrez la fenêtre <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Équipiers<UIGlow>01</UIGlow><UIForeground>01</UIForeground> à partir du menu <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Équipe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> tout en étant dans la même zone que vos équipiers.","",""
184,1,0,150905,0,"Gardez toujours à l'esprit que les aventuriers qui vous ac<SoftHyphen/>com<SoftHyphen/>pa<SoftHyphen/>gnent sont <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>des personnes bien réelles<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, elles aussi.

Respectez-vous, entraidez-vous et surtout... <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>amusez-vous<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Indent/>!","",""
185,1,0,150902,0,"La <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>liste des équipiers<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, qui s'affiche en haut à gauche de l'écran, permet de vérifier la condition des membres de votre équipe.
Presser <Gui(1)/> ou <Gui(2)/> permet de les cibler directement. Cette fonction s'avère par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>rement utile dans les situations d'urgence, pour prodiguer des soins notamment.","",""
186,0,0,0,0,"","",""
187,0,0,0,0,"","",""
188,0,0,0,0,"","",""
189,0,0,0,0,"","",""
190,1,0,150931,0,"Pour attaquer un ennemi, ciblez-le à l'aide des touches directionnelles puis pressez deux fois la touche <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Confirmer<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Un icone circulaire indiquant que l'<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>attaque automatique<UIGlow>01</UIGlow><UIForeground>01</UIForeground> est activée apparaît alors au-dessus de sa plaque de nom. Placez-vous à portée pour lui asséner des coups.","",""
191,1,0,150932,0,"La <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>croix de raccourcis<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, située en bas de l'écran, permet d'exécuter diverses commandes utiles pendant le combat.
N.B.<Indent/>: la croix de raccourcis est uniquement disponible lors du jeu à la manette.","",""
192,1,0,150933,0,"Pour utiliser une action, maintenez enfoncé <Gui(14)/> ou <Gui(15)/>, puis pressez une direction sur <Gui(7)/> ou <If(Equal(PlayerParameter(78),99))>l'une des touches<Else/><If(Equal(PlayerParameter(78),4))>l'une des touches<Else/><If(Equal(PlayerParameter(78),5))>l'une des touches<Else/>l'un des boutons</If></If></If> <Gui(11)/><Gui(8)/><Gui(9)/><Gui(10)/>.
N.B.<Indent/>: les actions que vous apprenez s'ajoutent au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment à la croix de raccourcis.","",""
193,1,0,150934,0,"L'utilisation des actions requiert un certain nombre de <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>points de magie<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (PM). En outre, il est nécessaire d'attendre un certain temps avant de pouvoir les relancer.","",""
194,0,0,0,0,"","",""
195,0,0,0,0,"","",""
196,0,0,0,0,"","",""
197,0,0,0,0,"","",""
198,0,0,0,0,"","",""
199,0,0,0,0,"","",""
200,1,0,150921,0,"Pour être accomplies, certaines quêtes demandent à ce qu'un ou plusieurs objets soient livrés. Lorsque c'est le cas, une fenêtre de requête apparaît à l'écran. Il suffit alors de <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>glisser<UIGlow>01</UIGlow><UIForeground>01</UIForeground> le ou les objets demandés depuis la fenêtre d'objets-clefs et de cliquer sur <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Échanger<UIGlow>01</UIGlow><UIForeground>01</UIForeground> pour valider la transaction.","",""
201,1,0,150922,0,"Pour être accomplies, certaines quêtes demandent à ce qu'un ou plusieurs objets soient livrés. Lorsque c'est le cas, une fenêtre de requête apparaît à l'écran. Il suffit alors de sélectionner les mar<SoftHyphen/>chan<SoftHyphen/>di<SoftHyphen/>ses dans la fenêtre d'objets-clefs et de valider via la touche <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Échanger<UIGlow>01</UIGlow><UIForeground>01</UIForeground> pour réaliser la transaction.","",""
202,0,0,0,0,"","",""
203,0,0,0,0,"","",""
204,0,0,0,0,"","",""
205,0,0,0,0,"","",""
206,0,0,0,0,"","",""
207,0,0,0,0,"","",""
208,0,0,0,0,"","",""
209,0,0,0,0,"","",""
210,1,0,150631,0,"La fonction <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Recherche<UIGlow>01</UIGlow><UIForeground>01</UIForeground> permet de trouver des joueurs ac<SoftHyphen/>tu<SoftHyphen/>el<SoftHyphen/>le<SoftHyphen/>ment connectés à FINAL FANTASY XIV.

Pour l'utiliser, commencez par sélectionner l'option <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Conditions de recherche<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","",""
211,1,0,150632,0,"Si aucune condition n'est spécifiée, la recherche s'effectue sur les joueurs dont le client est configuré dans la même langue que vous.

Pour des résultats plus précis, vous pouvez affiner votre recherche à l'aide de diverses options à votre disposition<Indent/>: nom, état en ligne, classe, niveau, etc.","",""
212,1,0,150633,0,"Les PJ qui remplissent les conditions ap<SoftHyphen/>pa<SoftHyphen/>rais<SoftHyphen/>sent dans la fenêtre. Pour consulter le profil d'un joueur, cliquez sur son nom et choisissez <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Voir le profil de recherche<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Vous pouvez également modifier le vôtre via l'option <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Modifier le profil de recherche<UIGlow>01</UIGlow><UIForeground>01</UIForeground> de l'onglet <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Équipiers<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","",""
