key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
176,"Réactivation des Échos d'Émeraude<Indent/>: coll. matériaux
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participez aux missions cosmiques<Indent/>!<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Réactivation des Échos d'Émeraude<Indent/>: collecte des matériaux","Nous avons besoin de matériaux pour la réactivation des Échos d'Émeraude<Indent/>! Merci de participer aux missions cosmiques<Indent/>!","Nous projetons d'effectuer la réactivation des Échos d'Émeraude<Indent/>! 
Aidez-nous à réunir les matériaux nécessaires<Indent/>!","Searchingway",21,True,170,23,0,241095,0,166,44,5,2,0,0,6,3,4,5,0,0,0,0,0
177,"Réactivation des Échos d'Émeraude<Indent/>: préparation
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Tenez-vous prêts<Indent/>!<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Réactivation des Échos d'Émeraude<Indent/>: préparation du chantier","Un projet d'ouvrage collectif pour la réactivation des Échos d'Émeraude va bientôt commencer<Indent/>! Merci de participer<Indent/>!","Un projet d'ouvrage collectif va bientôt être lancé pour la réactivation 
des Échos d'Émeraude<Indent/>! Venez nous filer un coup de main !","Searchingway",21,False,170,23,0,241095,1451,166,45,5,2,0,0,6,3,4,5,0,0,0,0,0
178,"Réactivation des Échos d'Émeraude<Indent/>: en cours
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participez à l'effort collectif<Indent/>!<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Réactivation des Échos d'Émeraude<Indent/>: chantier en cours","Un projet d'ouvrage collectif pour la réactivation des Échos d'Émeraude est en cours<Indent/>! Merci de participer<Indent/>!","Un projet d'ouvrage collectif vient d'être lancé pour la réactivation 
des Échos d'Émeraude<Indent/>! Merci d'avance<Indent/>!","Searchingway",21,False,170,23,0,241095,0,0,0,0,2,0,0,6,3,4,5,0,0,0,0,0
179,"Réactivation des Échos d'Émeraude<Indent/>: terminée
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Quartier libre<Indent/>!<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Réactivation des Échos d'Émeraude<Indent/>: chantier terminé","La réactivation des Échos d'Émeraude est terminée ! Le metaèdre est désormais fonctionnel, merci de votre coopération<Indent/>!","La réactivation des Échos d'Émeraude est terminée ! 
Bravo à tous les par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pants !","Searchingway",22,False,170,24,0,241096,1587,166,47,6,2,0,0,6,3,4,5,0,0,0,0,0
180,"Cosmo-navette des Échos d'Émeraude<Indent/>: matériaux
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participez aux missions cosmiques<Indent/>!<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Cosmo-navette des Échos d'Émeraude<Indent/>: collecte des matériaux","Nous avons besoin de matériaux pour construire la cosmo-navette des Échos d'Émeraude<Indent/>! Merci de participer aux missions cosmiques<Indent/>!","Nous prévoyons de construire une nouvelle cosmo-navette vers les 
Échos d'Émeraude ! Nous sommes en train de réunir les matériaux nécessaires !","Searchingway",22,False,170,25,0,241097,0,166,48,5,2,0,0,6,3,4,5,0,0,0,0,0
181,"Cosmo-navette des Échos d'Émeraude<Indent/>: en cours
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Encore un peu de patience<Indent/>!<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Cosmo-navette des Échos d'Émeraude<Indent/>: chantier en cours","La fin du chantier pour la con<SoftHyphen/>struc<SoftHyphen/>tion de la cosmo-navette des Échos d'Émeraude approche<Indent/>! Encore un peu de patience, et nous pourrons tous en profiter<Indent/>!","La fin du chantier pour la con<SoftHyphen/>struc<SoftHyphen/>tion de 
la cosmo-navette des Échos d'Émeraude est prévue pour bientôt !","Searchingway",22,False,170,25,0,241097,1452,166,49,5,2,0,0,6,3,4,5,0,0,0,0,0
182,"Cosmo-navette des Échos d'Émeraude<Indent/>: terminée
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Quartier libre<Indent/>!<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Cosmo-navette des Échos d'Émeraude<Indent/>: chantier terminé","La con<SoftHyphen/>struc<SoftHyphen/>tion de la cosmo-navette des Échos d'Émeraude est terminée ! L'exploration de cette région va s'accélérer, merci de votre coopération<Indent/>!","La con<SoftHyphen/>struc<SoftHyphen/>tion de la cosmo-navette des Échos d'Émeraude est terminée ! 
Un grand merci à tous les par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pants !","Searchingway",23,False,170,25,0,241098,1588,166,50,6,2,0,0,6,3,4,5,0,0,0,0,0
183,"Renforcement de Terra Firma<Indent/>: coll. matériaux
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participez aux missions cosmiques<Indent/>!<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Renforcement de Terra Firma<Indent/>: collecte des matériaux","Nous avons besoin de matériaux pour effectuer le renforcement de la station Terra Firma<Indent/>! Merci de participer aux missions cosmiques<Indent/>!","Nous projetons d'effectuer le renforcement de la station Terra Firma ! 
Aidez-nous à réunir les matériaux nécessaires<Indent/>!","Searchingway",24,True,170,26,0,241099,0,166,51,5,2,0,0,6,3,4,5,0,0,0,0,30
184,"Renforcement de Terra Firma<Indent/>: préparation
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Tenez-vous prêts<Indent/>!<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Renforcement de Terra Firma<Indent/>: préparation du chantier","Un projet d'ouvrage collectif visant à renforcer la station Terra Firma va bientôt commencer<Indent/>! Merci de participer<Indent/>!","Un projet d'ouvrage collectif va bientôt être lancé pour renforcer 
la station Terra Firma ! Venez nous filer un coup de main !","Searchingway",24,False,170,26,0,241099,1451,166,52,5,2,0,0,6,3,4,5,0,0,0,0,0
185,"Renforcement de Terra Firma<Indent/>: en cours
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participez à l'effort collectif<Indent/>!<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Renforcement de Terra Firma<Indent/>: chantier en cours","Un projet d'ouvrage collectif visant à renforcer la station Terra Firma est en cours<Indent/>! Merci de participer<Indent/>!","Un projet d'ouvrage collectif vient d'être lancé pour renforcer 
la station Terra Firma ! Merci d'avance<Indent/>!","Searchingway",24,False,170,26,0,241099,0,0,0,0,2,0,0,6,3,4,5,0,0,0,0,0
186,"Renforcement de Terra Firma<Indent/>: terminé
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Quartier libre<Indent/>!<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Renforcement de Terra Firma<Indent/>: chantier terminé","Le renforcement de la station Terra Firma est terminé ! Nous allons pouvoir installer notre matériel de communication sur la toiture, merci de votre coopération<Indent/>!","Le renforcement de la station Terra Firma est terminée ! 
Bravo à tous les par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pants !","Searchingway",25,False,170,27,0,241100,1589,166,54,6,2,0,0,6,3,4,5,0,0,34,35,31
187,"Réactivation de l'euèdre<Indent/>: coll. matériaux
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participez aux missions cosmiques<Indent/>!<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Réactivation de l'euèdre<Indent/>: collecte des matériaux","Nous avons besoin de matériaux pour préparer la réactivation de l'euèdre<Indent/>! Merci de participer aux missions cosmiques<Indent/>!","Nous projetons de préparer la réactivation de l'euèdre ! 
Aidez-nous à réunir les matériaux nécessaires<Indent/>!","Searchingway",26,True,170,28,0,241101,0,166,55,5,2,0,0,6,3,4,5,0,0,34,35,0
188,"Réactivation de l'euèdre<Indent/>: préparation
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Tenez-vous prêts<Indent/>!<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Réactivation de l'euèdre<Indent/>: préparation du chantier","Un projet d'ouvrage collectif visant à préparer la réactivation de l'euèdre va bientôt commencer<Indent/>! Merci de participer<Indent/>!","Un projet d'ouvrage collectif va bientôt être lancé pour préparer 
la réactivation de l'euèdre ! Venez nous filer un coup de main !","Searchingway",26,False,170,28,203,241101,1451,166,56,5,2,0,0,6,3,4,5,0,0,34,35,0
189,"Réactivation de l'euèdre<Indent/>: en cours
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participez à l'effort collectif<Indent/>!<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Réactivation de l'euèdre<Indent/>: chantier en cours","Un projet d'ouvrage collectif visant à préparer la réactivation de l'euèdre est en cours<Indent/>! Merci de participer<Indent/>!","Un projet d'ouvrage collectif vient d'être lancé pour préparer 
la réactivation de l'euèdre ! Merci d'avance<Indent/>!","Searchingway",26,False,170,28,203,241101,0,0,0,0,2,0,0,6,3,4,5,0,0,34,35,0
190,"Réactivation de l'euèdre<Indent/>: terminée
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Prenez un repos bien mérité<Indent/>!<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Réactivation de l'euèdre<Indent/>: chantier terminé","La préparation à la réactivation de l'euèdre est terminée ! Les Tours-Orthostates vont améliorer davantage nos communications, merci de votre coopération<Indent/>!","La préparation à la réactivation de l'euèdre est terminée ! 
Bravo à tous les par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pants !","Searchingway",27,False,170,29,0,241102,1590,166,58,6,2,0,0,6,3,4,5,0,0,34,35,33
191,"Développement de la station Terra Firma terminé
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Vers l'infini, et au-delà<Indent/>!<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Développement de la station Terra Firma terminé","Les infrastructures de la station Terra Firma sont toutes achevées<Indent/>! Nos recherches vont désormais pouvoir avancer à pas de géant<Indent/>! Fé<SoftHyphen/>li<SoftHyphen/>ci<SoftHyphen/>ta<SoftHyphen/>tions et merci à toutes et à tous<Indent/>!","Grâce à nos efforts combinés, les différentes infrastructures prévues 
pour la station Terra Firma sont enfin terminées ! Merci, merci, et encore merci !!!","Searchingway",27,False,170,30,0,241103,0,166,59,5,2,0,0,6,3,4,5,0,0,34,35,0
192,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
